id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형
1438,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[네이버웹툰 상장분쟁①] 부실 IPO 후폭풍?…상장 3개월 만에 집단소송 피소,네이버웹툰 상장분쟁 부실 ipo 후폭풍 상장 3개월 만에 집단소송 피소,the-biz.co.kr,the-biz.co.kr,"Sun, 07 Jun 2026 21:30:00 GMT",[네이버웹툰 상장분쟁①] 부실 IPO 후폭풍?…상장 3개월 만에 집단소송 피소 the-biz.co.kr,https://news.google.com/rss/articles/CBMibEFVX3lxTE1lWVlKUk9oVkM2elo5bmdsOXVkTFkxU204WGhqYmJlc2R2STBTdzI5WFZwZzRERkQydHBhQXgzQUN4Y3ZwWVBLNXpvVmw3RHpFOXlrWHU4TXBIMXk2R201eWRScm1LLW5zQmhGQg?oc=5,google_rss_네이버 개인정보 when:1d,55.5,34.5,strategy_mna_governance,strategy_mna_governance,네이버,,,,,,,general,55.5,strategy_mna_governance,competitor:strategy_mna,global_incident:leadership_service:naver:service_reform_backlash:litigation,global_incident:leadership_service:naver:service_reform_backlash,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,플랫폼 IPO,네이버웹툰 IPO 후 집단소송,"네이버웹툰의 IPO 후 집단소송은 플랫폼 기업의 상장 관련 법적 리스크를 보여주며, 카카오의 IPO 추진 시 참고할 수 있음.",2,3,3,,,주요 경쟁사의 IPO 후 소송 사례는 카카오의 잠재적 IPO 추진 시 발생할 수 있는 리스크 관리에 중요한 시사점을 제공함.,gemini,,,COMP_DOMESTIC_STRATEGY,domestic,,플랫폼 기업의 IPO 후 발생할 수 있는 법적 분쟁 사례를 통해 카카오의 IPO 전략 수립에 신중함을 기할 필요성을 시사함.,네이버웹툰 IPO 후 집단소송,플랫폼 IPO
1939,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, IPO 앞두고 챗GPT 대수술…""코딩·AI에이전트 합친 '슈퍼앱' 선보여""",오픈ai ipo 앞두고 챗gpt 대수술 코딩 ai에이전트 합친 슈퍼앱 선보여,뉴시스,뉴시스,"Sun, 07 Jun 2026 13:46:07 GMT","오픈AI, IPO 앞두고 챗GPT 대수술…""코딩·AI에이전트 합친 '슈퍼앱' 선보여"" 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1CMlFkUVVYV29hdWswM196bjA5elJTRTJTY2hZRVZLY2I5bHdMd3NCd1FYOUdKcVV1ckJrczh6YWRGZ1YxR3d4clFpdUsxZ0pUR3g1ZFpRZkJJRTFtSVVUbdIBeEFVX3lxTE9Nb215RG85dmxRRTFkQVgzdVVDa3M2MFNVdlJkYjdfVEg0X0xiOWdsYUstZjFIRXJOTGwwQ1NlaXFPM2NSQ2diUFV2X21vN0pQaU9UZ2pnT19mMDJfcmRjVHN4RzEwQjdybzQ2R3lDQXdMNlZvdzdHMQ?oc=5,google_rss_오픈AI when:1d,55.5,26.5,"ai_agent,ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,오픈AI,,,,,,,general,55.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,AI 기업,오픈AI 챗GPT 개편,"오픈AI의 챗GPT 개편은 AI 에이전트 및 슈퍼앱 전략의 발전 방향을 보여주며, 카카오의 AI 서비스 개발에 참고할 수 있음.",2,2,3,,,글로벌 AI 선도 기업의 서비스 전략 변화는 카카오의 AI 서비스 경쟁력 강화 및 신규 기능 개발에 대한 중요한 시사점을 제공함.,gemini,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,글로벌 AI 선도 기업의 서비스 전략 변화는 카카오의 AI 서비스 경쟁력 강화 및 신규 기능 개발에 대한 시사점을 줌.,오픈AI 챗GPT 개편,AI 기업
1847,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배민B마트 ""국내 산지 농축산물 매출 53% 성장…수박 등 과일 61% ↑""",배민b마트 국내 산지 농축산물 매출 53 성장 수박 등 과일 61,뉴스1,뉴스1,"Sun, 07 Jun 2026 05:51:34 GMT","배민B마트 ""국내 산지 농축산물 매출 53% 성장…수박 등 과일 61% ↑"" 뉴스1",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1LVWJHdEJfSlJjSWY1S3NVSmhlYkJhZjdLeUVjblI2OXFwQnR6MC0tNG5pWU9vOS1zRmVEb1B4ckxVSUJpYXRiTkc4OUVxRG8xdjVQWjZZN29yLVd2bXhFN0NUU3o?oc=5,google_rss_배달의민족 when:1d,55.0,29.0,"earnings,financial_performance",financial_performance,배달의민족,,,,,,,general,55.0,financial_performance,competitor:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,커머스,배달 플랫폼 직매입 농축산물 판매,배달의민족 B마트의 직매입 농축산물 매출 증가는 카카오의 커머스 사업 전략에 참고할 수 있는 경쟁사의 성공 사례임.,2,3,3,,,경쟁사의 커머스 사업 성공 사례는 카카오의 관련 사업 전략 수립에 중요한 시사점을 제공하므로 포함함.,gemini,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,경쟁사의 신선식품 직매입 모델 성공 사례를 통해 카카오 커머스의 상품 소싱 및 판매 전략에 대한 인사이트를 얻을 수 있음.,배달 플랫폼 직매입 농축산물 판매,커머스
1820,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배민 B마트, 산지 직송·즉시배송 결합에 농축산물 매출 53% 급증",배민 b마트 산지 직송 즉시배송 결합에 농축산물 매출 53 급증,물류신문,물류신문,"Mon, 08 Jun 2026 01:55:10 GMT","배민 B마트, 산지 직송·즉시배송 결합에 농축산물 매출 53% 급증 물류신문",https://news.google.com/rss/articles/CBMia0FVX3lxTE40cW1YNWxEajd0SFdENk1wOV90Q0JXRXRaemIwdkJSeUNJWGtTRVp1MEgtcEktdmkxOHIxQWVGRmhSZ3M5NEhwQmJWTlo4VUp3N2tLTTNJRUJSMi1yZ0FvMkFCWFRmbjRsV1NZ?oc=5,google_rss_배달의민족 when:1d,55.0,29.0,"earnings,financial_performance",financial_performance,배달의민족,,,,,,,general,55.0,financial_performance,competitor:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,커머스,배달 플랫폼 직매입 농축산물 판매,배달의민족 B마트의 직매입 농축산물 매출 증가는 카카오의 커머스 사업 전략에 참고할 수 있는 경쟁사의 성공 사례임.,2,3,3,,,경쟁사의 커머스 사업 성공 사례는 카카오의 관련 사업 전략 수립에 중요한 시사점을 제공하므로 포함함.,gemini,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,경쟁사의 신선식품 직매입 모델 성공 사례를 통해 카카오 커머스의 상품 소싱 및 판매 전략에 대한 인사이트를 얻을 수 있음.,배달 플랫폼 직매입 농축산물 판매,커머스
1750,경쟁사/해외이슈,경쟁사_해외이슈,토스,"“내 가게 매출, 동종업계 몇 %?”…토스뱅크, 사장님 ‘사업소득 순위’ 론칭",내 가게 매출 동종업계 몇 토스뱅크 사장님 사업소득 순위 론칭,v.daum.net,v.daum.net,"Mon, 08 Jun 2026 01:33:15 GMT","“내 가게 매출, 동종업계 몇 %?”…토스뱅크, 사장님 ‘사업소득 순위’ 론칭 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5VaTZpREV0WEJvX21hemdxcUtJTmpPeUJqRnJQWThrWmVaTUZVc0NFZjZMMy0xSTluWS1hdHlnRmR0b1ZhcWJGRWpibGo0Z2c?oc=5,google_rss_토스 when:1d,55.0,29.0,"earnings,financial_performance",financial_performance,토스,,,,,,,general,55.0,financial_performance,competitor:general,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,금융 서비스,토스뱅크 사업자 소득 순위 서비스,토스뱅크의 사업자 소득 순위 서비스 론칭은 카카오뱅크의 유사 서비스 개발에 대한 참고 자료가 될 수 있음.,3,3,2,,,경쟁사의 신규 서비스 출시는 카카오뱅크의 유사 서비스 개발 및 경쟁력 강화에 대한 참고 자료가 될 수 있어 포함함. (낮은 우선순위),gemini,FILLER_REFERENCE,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,경쟁사의 신규 서비스 출시 동향을 파악하여 카카오뱅크의 상품 개발 및 서비스 경쟁력 강화에 참고할 수 있음.,토스뱅크 사업자 소득 순위 서비스,금융 서비스
795,정부/국회,정부_국회,금융감독원,"빗썸, 오지급 사고 25억 보상…업비트는 해킹 사고 8억 물어",빗썸 오지급 사고 25억 보상 업비트는 해킹 사고 8억 물어,네이트,네이트,"Sun, 07 Jun 2026 11:12:00 GMT","빗썸, 오지급 사고 25억 보상…업비트는 해킹 사고 8억 물어 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9HNmdOUTlVUlQ4M3lNRjd4Zy1Zb0lDeFg2Z0JHU1FJRWtrakxTdTRmLVV6bFI3bXZfQzBlMzRQbEdIZUxOTjBPaTlrVlVVcDM2VzBr?oc=5,google_rss_금융감독원 해킹 when:1d,55.0,23.0,"digital_asset_stablecoin,dunamu_stake,phishing_security,privacy_security_reliability",dunamu_general,두나무,,,,,,,general,55.0,"privacy_security_reliability,digital_asset_stablecoin",government:digital_asset,global_incident:privacy_security:dunamu_upbit:upbit_dunamu:data_leak:general,global_incident:privacy_security:dunamu_upbit:upbit_dunamu,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,가상자산,가상자산 거래소 사고 및 보상,가상자산 거래소의 사고 발생 및 보상 사례를 통해 금융 사고 발생 시 책임 및 대응 방안에 대한 시사점을 얻을 수 있음.,3,2,1,,,"가상자산 거래소의 사고 사례는 카카오와 직접적인 영향 경로가 약하나, 금융 사고 발생 시 대응 방안에 대한 간접적인 참고 자료가 될 수 있음. / v23_category_reassign:government_without_policy_basis",gemini,,GOV_GENERAL_LOW_RELEVANCE,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,가상자산 거래소 사고 및 보상,가상자산
794,정부/국회,정부_국회,금융감독원,"빗썸, 오지급 사고 25억 보상… 업비트는 해킹 사고 8억 물어",빗썸 오지급 사고 25억 보상 업비트는 해킹 사고 8억 물어,세계일보,세계일보,"Sun, 07 Jun 2026 11:10:00 GMT","빗썸, 오지급 사고 25억 보상… 업비트는 해킹 사고 8억 물어 세계일보",https://news.google.com/rss/articles/CBMia0FVX3lxTFB5ZlRYX0NDcjVUSHN5ZnZjd29VZXAta0ExMmVob0NaOWhPVVExRnB5TmQ3RVI4V0JSSVVYUmJCcXpsWmV3NW9Hb2d3aFZaZklIVDRqRkRLanZRMHVaampTaFJtSlhqSGxQRThv0gFUQVVfeXFMTnR5OFI1aExjZW1UR3RpeUpieW9mUXp2ZzdaQ1kxWTNPR2dQX29pT1RqcXNNV21MRkp2S2lQcjlqeW9kVDJJZ19SRml5bXBPZHFXTl9u?oc=5,google_rss_금융감독원 해킹 when:1d,55.0,23.0,"digital_asset_stablecoin,dunamu_stake,phishing_security,privacy_security_reliability",dunamu_general,두나무,,,,,,,general,55.0,"privacy_security_reliability,digital_asset_stablecoin",government:digital_asset,global_incident:privacy_security:dunamu_upbit:upbit_dunamu:data_leak:general,global_incident:privacy_security:dunamu_upbit:upbit_dunamu,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,가상자산,가상자산 거래소 사고 및 보상,가상자산 거래소의 사고 발생 및 보상 사례를 통해 금융 사고 발생 시 책임 및 대응 방안에 대한 시사점을 얻을 수 있음.,3,2,1,,,"가상자산 거래소의 사고 사례는 카카오와 직접적인 영향 경로가 약하나, 금융 사고 발생 시 대응 방안에 대한 간접적인 참고 자료가 될 수 있음. / v23_category_reassign:government_without_policy_basis",gemini,,GOV_GENERAL_LOW_RELEVANCE,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,가상자산 거래소 사고 및 보상,가상자산
1075,정부/국회,정부_국회,정무위원회,"빗썸 비트코인 오지급 사고에 25억 보상, 업비트도 해킹 사고 보상에 7억9천만 원 지급",빗썸 비트코인 오지급 사고에 25억 보상 업비트도 해킹 사고 보상에 7억9천만 원 지급,비즈니스포스트,비즈니스포스트,"Sun, 07 Jun 2026 07:34:31 GMT","빗썸 비트코인 오지급 사고에 25억 보상, 업비트도 해킹 사고 보상에 7억9천만 원 지급 비즈니스포스트",https://news.google.com/rss/articles/CBMic0FVX3lxTE9OUE9jN0N6YllIOF9LNjNDakh1YkdWNVB0c1F6Vm1ya1QwUGpoNzJDSUQwbl8zcTg0akpWN0tVZUxKUzFVUmdWOUtSWXlZTENFazFybmdHQjNyVVlzb1hiLUI4OHY4Q2R6TlZubHNfN1o0M2c?oc=5,google_rss_정무위원회 when:1d,55.0,23.0,"digital_asset_stablecoin,dunamu_stake,phishing_security,privacy_security_reliability",dunamu_general,두나무,,,,,,,general,55.0,"privacy_security_reliability,policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:privacy_security:dunamu_upbit:upbit_dunamu:data_leak:general,global_incident:privacy_security:dunamu_upbit:upbit_dunamu,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,가상자산,가상자산 거래소 사고 및 보상,가상자산 거래소의 사고 발생 및 보상 사례를 통해 금융 사고 발생 시 책임 및 대응 방안에 대한 시사점을 얻을 수 있음.,3,2,1,,,"가상자산 거래소의 사고 사례는 카카오와 직접적인 영향 경로가 약하나, 금융 사고 발생 시 대응 방안에 대한 간접적인 참고 자료가 될 수 있음. / v23_category_reassign:government_without_policy_basis",gemini,,GOV_GENERAL_LOW_RELEVANCE,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,가상자산 거래소 사고 및 보상,가상자산
796,정부/국회,정부_국회,금융감독원,빗썸 비트코인 오지급에 25억 보상…업비트 해킹 보상은 7.9억,빗썸 비트코인 오지급에 25억 보상 업비트 해킹 보상은 7 9억,네이트,네이트,"Sun, 07 Jun 2026 06:08:00 GMT",빗썸 비트코인 오지급에 25억 보상…업비트 해킹 보상은 7.9억 네이트,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9iV1dnVnNhNWtCaU5TQ3E5OEE5ckd0QmRCd0JkbkZmTjUydm10Z3c4Q2Zfb1c1cHh6Q056VXhZUnBQVl96MG44TUJxYm0zYkVtREdwcFhNNkt2OGp3RTdXSA?oc=5,google_rss_금융감독원 해킹 when:1d,55.0,23.0,"digital_asset_stablecoin,dunamu_stake,phishing_security,privacy_security_reliability",dunamu_general,두나무,,,,,,,general,55.0,"privacy_security_reliability,digital_asset_stablecoin",government:digital_asset,global_incident:privacy_security:dunamu_upbit:upbit_dunamu:data_leak:general,global_incident:privacy_security:dunamu_upbit:upbit_dunamu,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,가상자산,가상자산 거래소 사고 및 보상,가상자산 거래소의 사고 발생 및 보상 사례를 통해 금융 사고 발생 시 책임 및 대응 방안에 대한 시사점을 얻을 수 있음.,3,2,1,,,"가상자산 거래소의 사고 사례는 카카오와 직접적인 영향 경로가 약하나, 금융 사고 발생 시 대응 방안에 대한 간접적인 참고 자료가 될 수 있음. / v23_category_reassign:government_without_policy_basis",gemini,,GOV_GENERAL_LOW_RELEVANCE,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,가상자산 거래소 사고 및 보상,가상자산
1127,정부/국회,정부_국회,플랫폼 규제,"LG CNS, AI 플랫폼 'AIND' 공개…""말로 하면 코딩·검증까지""",lg cns ai 플랫폼 aind 공개 말로 하면 코딩 검증까지,더팩트,더팩트,"Mon, 08 Jun 2026 01:00:01 GMT","LG CNS, AI 플랫폼 'AIND' 공개…""말로 하면 코딩·검증까지"" 더팩트",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9rc2M4d3BkeGZMYjNGRU9hanBDWHQ0RXRjWFVtMjZUUHVfZ1QtdGJnQW8zRDRERldnLUtpNTVpZE1HY2VjVzZPbWEyZGJvbUtIWFlTSHJLWi11QdIBVEFVX3lxTE9xUTByS2VjVU9VZ2NueldSMU9FRmpmTDhuYlM0MWYwYTJUbkhPM2hJczQtZWh0aFVQTXRCUmlkR05zZEI0TGN0RFRzbEV3WDBpOGttbg?oc=5,google_rss_플랫폼 규제 when:1d,55.0,21.0,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,,,Y,,,,,platform_operator_obligation,55.0,"policy_legislation,market_power_platform,ai_infrastructure_security",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:announcement,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,AI 플랫폼,AI 기반 개발 플랫폼 출시,"LG CNS의 AI 기반 개발 플랫폼 출시는 AI 개발 생태계 경쟁 심화를 보여주며, 카카오의 AI 개발 도구 및 플랫폼 전략에 참고할 수 있음.",2,3,3,,,AI 개발 플랫폼 시장의 주요 플레이어 동향은 카카오의 AI 기술 개발 및 생태계 구축 전략 수립에 중요한 참고 자료가 됨. / v23_category_reassign:government_without_policy_basis,gemini,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,"AI 개발 플랫폼 경쟁이 심화되고 있으며, 이는 개발자의 선택 폭을 넓히고 기술 혁신을 가속화할 수 있음.",AI 기반 개발 플랫폼 출시,AI 플랫폼
363,정부/국회,정부_국회,공정거래위원회,"‘쿠팡 쏠림’ 측정한다...공정위, 유통업계 ‘거래의중도’ 첫 조사",쿠팡 쏠림 측정한다 공정위 유통업계 거래의중도 첫 조사,이데일리,이데일리,"Mon, 08 Jun 2026 01:09:10 GMT","‘쿠팡 쏠림’ 측정한다...공정위, 유통업계 ‘거래의중도’ 첫 조사 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxQRVgxUTBjVno2dGVYTFFLMEFZd094TUJSOFNNMTc0clh0Xy05aFo1OFF5X1dhZC1RLTdTTDJoVUo4bjNHbFIxMDJ4LWJBWWhJelNJa2I5LWFud3dsTDB4RkNMM21lcHJ4Rl8yNVRxOUZRWDROWEk4WmRqbVZKOWJ1Vg?oc=5,google_rss_공정거래위원회 AI when:1d,54.5,22.5,antitrust_platform,antitrust_general,"공정위,쿠팡",,,,,,,general,54.5,policy_legislation,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부_국회,COMPETITOR_PLATFORM_RISK,유통 규제,유통업계 거래 집중도 조사,"공정위의 유통업계 거래 집중도 조사는 쿠팡 등 주요 플랫폼의 시장 지배력에 대한 규제 움직임을 보여주며, 카카오의 플랫폼 사업 전략에 참고할 수 있음.",2,2,3,,,플랫폼 사업자에 대한 공정거래 규제 강화 동향은 카카오의 플랫폼 사업 운영에 직접적인 영향을 미치므로 중요하게 분류됨.,gemini,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,"플랫폼 사업자에 대한 공정거래 규제 강화 동향을 파악하고, 시장 지배력 관련 이슈에 대한 대응 전략을 수립할 수 있음.","경쟁 플랫폼의 시장 집중도에 대한 조사는 향후 관련 규제 도입 가능성을 시사하며, 카카오의 플랫폼 사업 운영에 영향을 줄 수 있음.",유통업계 거래 집중도 조사,유통 규제
2306,정부/국회,정부_국회,가상자산 거래소,피해 보상하라니 '수수료 쿠폰' 툭…가상자산 거래소 '고무줄 보상' 논란,피해 보상하라니 수수료 쿠폰 툭 가상자산 거래소 고무줄 보상 논란,네이트,네이트,"Sun, 07 Jun 2026 05:36:00 GMT",피해 보상하라니 '수수료 쿠폰' 툭…가상자산 거래소 '고무줄 보상' 논란 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE41d0pHSVR1Ti05THhwZmp6YVR3VWRoUGdKNnJiNEMtSFIyWldmWl9BaHdycFZIMDAxYUpLdVByWUcwVW1sVWxnTEFXRjVnSHU1ODRr?oc=5,google_rss_가상자산 거래소 when:1d,54.0,44.0,"digital_asset_stablecoin,market_power_platform,self_pr_promo,stablecoin",stablecoin_general,,low_value:쿠폰,,,,,,general,54.0,"market_power_platform,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,가상자산,가상자산 거래소 보상 논란,"가상자산 거래소의 고무줄 보상 논란은 관련 사업 운영 시 소비자 신뢰 확보의 중요성을 강조하며, 카카오의 금융 서비스 제공 시 참고할 수 있음.",3,3,2,,,가상자산 거래소의 소비자 보상 관련 논란은 카카오의 금융 서비스 운영 시 발생할 수 있는 리스크 관리에 대한 참고 자료가 될 수 있음. / v23_category_reassign:government_without_policy_basis,gemini,,GOV_PLATFORM_MARKET_RULE,,other,"가상자산 사업자의 보상 정책에 대한 규제 강화 필요성을 시사하며, 향후 관련 정책 수립에 영향을 줄 수 있음.",,가상자산 거래소 보상 논란,가상자산
2307,정부/국회,정부_국회,가상자산 거래소,피해 보상하라니 ‘수수료 쿠폰’ 툭…가상자산 거래소 ‘고무줄 보상’ 논란,피해 보상하라니 수수료 쿠폰 툭 가상자산 거래소 고무줄 보상 논란,세계비즈,세계비즈,"Sun, 07 Jun 2026 05:35:49 GMT",피해 보상하라니 ‘수수료 쿠폰’ 툭…가상자산 거래소 ‘고무줄 보상’ 논란 세계비즈,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBHLXdhN2VkTmtQbFF2aURURjNqc0wxbWxiVTBIbVM0RXVXcW9xeV9QU1hjRGdBaFc0eUwyaFFSRjFYdmRxYTNMbjVYcmQ4MkFYX1VhbnAxVTZEaU0?oc=5,google_rss_가상자산 거래소 when:1d,54.0,44.0,"digital_asset_stablecoin,market_power_platform,self_pr_promo,stablecoin",stablecoin_general,,low_value:쿠폰,,,,,,general,54.0,"market_power_platform,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,가상자산,가상자산 거래소 보상 논란,"가상자산 거래소의 고무줄 보상 논란은 관련 사업 운영 시 소비자 신뢰 확보의 중요성을 강조하며, 카카오의 금융 서비스 제공 시 참고할 수 있음.",3,3,2,,,가상자산 거래소의 소비자 보상 관련 논란은 카카오의 금융 서비스 운영 시 발생할 수 있는 리스크 관리에 대한 참고 자료가 될 수 있음. / v23_category_reassign:government_without_policy_basis,gemini,,GOV_PLATFORM_MARKET_RULE,,other,"가상자산 사업자의 보상 정책에 대한 규제 강화 필요성을 시사하며, 향후 관련 정책 수립에 영향을 줄 수 있음.",,가상자산 거래소 보상 논란,가상자산
1871,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배민 ""B마트가 직매입한 지역 농축산물 매출 대폭 증가""",배민 b마트가 직매입한 지역 농축산물 매출 대폭 증가,매일경제 마켓,매일경제 마켓,"Sun, 07 Jun 2026 08:52:43 GMT","배민 ""B마트가 직매입한 지역 농축산물 매출 대폭 증가"" 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBZejRSTDdZYjJpZmZrNy1CeVU2YzdoUFdOVEgwV09OcmUyOF95Y0M0cEJUZDRUeXNJWXluX2wxZjFpYXRrU3E5cTRBNDlHd3dYSHc?oc=5,google_rss_배달의민족 site:mk.co.kr when:1d,54.0,29.0,"earnings,financial_performance",financial_performance,배달의민족,,,,,,,general,54.0,financial_performance,competitor:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,커머스,배달 플랫폼 직매입 농축산물 판매,배달의민족 B마트의 직매입 농축산물 매출 증가는 카카오의 커머스 사업 전략에 참고할 수 있는 경쟁사의 성공 사례임.,2,3,3,,,경쟁사의 커머스 사업 성공 사례는 카카오의 관련 사업 전략 수립에 중요한 시사점을 제공하므로 포함함.,gemini,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,경쟁사의 신선식품 직매입 모델 성공 사례를 통해 카카오 커머스의 상품 소싱 및 판매 전략에 대한 인사이트를 얻을 수 있음.,배달 플랫폼 직매입 농축산물 판매,커머스
256,정부/국회,정부_국회,방송미디어통신위원회,"유료방송 정체…SK브로드밴드, AIDC서 답 찾는다",유료방송 정체 sk브로드밴드 aidc서 답 찾는다,메트로신문,메트로신문,"Sun, 07 Jun 2026 23:31:50 GMT","유료방송 정체…SK브로드밴드, AIDC서 답 찾는다 메트로신문",https://news.google.com/rss/articles/CBMiYEFVX3lxTE10TmMxQzJFMFJpXzJfR2dOUjl6SzB5Vk1aa0F1TTZUT3dQRXBpOUpaZUV6YXI3Z2xmeXloNXJnczJkcENHTHNZSFd5c1E3R3RoeFE2RmN4SHd3VTNVOUxQaA?oc=5,google_rss_방송미디어통신위원회 when:1d,54.0,24.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,,,,,,,,general,54.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,AI 인프라,국가 AI 인프라/AIDC/GPU 정책,"SK브로드밴드의 AIDC 사업 강화는 국내 데이터센터 시장 경쟁 심화를 보여주며, 카카오의 인프라 전략에 참고할 수 있음.",2,3,3,,,데이터센터 시장의 주요 플레이어 동향은 카카오의 AI 인프라 투자 및 사업화 전략 수립에 중요한 참고 자료가 됨. / v23_category_reassign:government_without_policy_basis,gemini,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,주요 통신사의 AIDC 사업 강화는 카카오의 데이터센터 사업 및 클라우드 전략에 대한 경쟁 환경 변화를 시사함.,국가 AI 인프라/AIDC/GPU 정책,AI 인프라
