date,section,rank,title,press,url,issue_group,issue_family,body_status,qa_overall,title_hash,url_hash,summary
2026.6.9,산업동향,13,[마켓+]엔비디아 생태계 올라탄 'K-로봇'…'피지컬 AI' 시대 글로벌 격전지 부상,비즈니스플러스,https://www.businessplus.kr/news/articleView.html?idxno=112663,"K-로봇, 피지컬 AI 시대 글로벌 격전지 부상",AI 기술,본문추출성공,주의,마켓+ 엔비디아 생태계 올라탄 k 로봇 피지컬 ai 시대 글로벌 격전지 부상,https://www.businessplus.kr/news/articleView.html?idxno=112663,"한국 로봇 산업이 단순 공장 자동화용 하드웨어 제조를 넘어 인공지능(AI)과 결합한 '피지컬 AI'(Physical AI)와 휴머노이드 중심으로 패러다임을 전환하며 글로벌 핵심 생태계로 부상하고 있음. 과거 산업용 협동로봇 중심이었던 국내 로봇 생태계는 최근 휴머노이드, 자율주행 로봇(AMR), 스마트팩토리 및 디지털 트윈 분야로 영역을 급속히 확장하는 추세음."
2026-06-10,자사_및_계열사_이슈,1,"젠슨 황 품은 네이버, 파업 앞둔 카카오…AI 시대 엇갈린 희비",네이트,https://news.nate.com/view/20260609n12586?mid=n1101,카카오 노조 임단협/파업 및 내부 갈등,노조_파업,본문추출성공,문제,젠슨 황 품은 네이버 파업 앞둔 카카오 ai 시대 엇갈린 희비,https://news.nate.com/view/20260609n12586?mid=n1101,전국화학섬유식품산업노동조합카카오지회(카카오노조) 조합원들이 20일 경기도 성남시 판교역 광장에서 '2026 임단협 승리 결의대회'를 열고 구호를 외치고 있다.[출처=연합] 생성형 인공지능(AI) 경쟁이 본격화하는 가운데네이버와 카카오의 희비가 엇갈리고 있음. 9일 업계에 따르면 카카오 노조는 오는 10일 4시간 부분파업에 돌입한음.
2026-06-10,자사_및_계열사_이슈,2,"""손안의 블룸버그"" 외친 신호철 카카오페이증권 대표…실상은 전산 장애 '고질병' [모래 위에 쌓은 금융탑③]",네이트,https://news.nate.com/view/20260610n02554,카카오페이증권 전산 장애,전산 장애/보안,본문추출성공,문제,손안의 블룸버그 외친 신호철 카카오페이증권 대표 실상은 전산 장애 고질병 모래 위에 쌓은 금융탑,https://news.nate.com/view/20260610n02554,"[이투데이/서청석 기자] 신호철 카카오페이증권 대표.(사진=카카오페이증권) 신호철 카카오페이증권 대표가 이용자의 자산 형성을 전면 지원하고 전문적인 시스템을 갖추겠다는 비전을 내세웠으나 고질적인 전산 마비 사태로 신뢰를 저해하고 있음. 특히 카카오페이증권은 2022년 4건, 2023년 9건, 2024년 11건, 지난해 13건의 전산 장애를 일으키며 12개사 가운데 유일하게 4년 연속 장애 건수가 증가하는 고질적인 시스템 인프라 부실을 노출했음."
2026-06-10,자사_및_계열사_이슈,3,"[주주환원 성적표] '실적 악화' 카카오게임즈, '최대주주 변경' 전환기될까",fetv.co.kr,https://www.fetv.co.kr/news/articleView.html?idxno=303860,카카오게임즈 최대주주 변경 및 공동대표 체제,경영권/인수,본문추출성공,문제,주주환원 성적표 실적 악화 카카오게임즈 최대주주 변경 전환기될까,https://www.fetv.co.kr/news/articleView.html?idxno=303860,[편집자 주] 상법 개정이 이뤄지며 주주환원 정책이 상장사의 핵심 과제로 부상했음. [FETV=이신형 기자] 카카오게임즈가 실적 악화 속 무배당·무소각 기조를 이어가며 주요임.
2026-06-10,자사_및_계열사_이슈,4,"3천만건 유출 쿠팡, 내일 제재 심판대",v.daum.net,https://v.daum.net/v/20260609140910881,global_incident:platform_regulation:coupang:platform_operator_obligation,self_privacy_security,본문추출성공,문제,3천만건 유출 쿠팡 내일 제재 심판대,https://v.daum.net/v/20260609140910881,"3천만건 유출 쿠팡, 내일 제재 심판대 김기송 기자 2026임. 14:09 글자크기 설정 파란원을 좌우로 움직이시면 글자크기가 변경 됩니음."
2026-06-10,정부_국회,5,"개인정보위, 내일 쿠팡 제재안 심의…SKT 이상 ‘역대 최대’ 나오나",v.daum.net,https://v.daum.net/v/20260609161921130,global_incident:platform_regulation:coupang:platform_data_protection_obligation,platform_obligation,본문추출성공,문제,개인정보위 내일 쿠팡 제재안 심의 skt 이상 역대 최대 나오나,https://v.daum.net/v/20260609161921130,"개인정보위, 내일 쿠팡 제재안 심의…SKT 이상 ‘역대 최대’ 나오나 김남석 2026임. 16:19 음성재생 설정 이동 통신망에서 음성 재생 시 데이터 요금이 발생할 수 있습니음."
2026-06-10,정부_국회,6,표시광고법 등 '반복 위반' 과징금 최대 50%→100%…국무회의 통과,뉴시스,https://mobile.newsis.com/view_amp.html?ar_id=NISX20260609_0003661420,표시광고법 등 '반복 위반' 과징금 최대 100% 상향,과징금_강화,본문추출성공,문제,표시광고법 등 반복 위반 과징금 최대 50 100 국무회의 통과,https://mobile.newsis.com/view_amp.html?ar_id=NISX20260609_0003661420,표시광고법 등 '반복 위반' 과징금 최대 50%→100%…국무회의 통과 기사등록 2026/06/09 15:06:50 최종수정 2026/06/09 17:04:24 피해보상 감경 30%서 10%로 축소 표시광고법 부과기준율 하한 상향 7월1일부터 과징금고시 함께 시행 [세종=뉴시스]강종민 기자 = 세종시 어진동 정부세종청사 공정거래위원회임.
2026-06-10,정부_국회,7,"AI기본법 시행령 개정안, 의견수렴 마감 임박… 7월 본격 시행 앞두고 '진흥'에 무게",코리아비즈니스리뷰,https://www.koreabizreview.com/articles/kbr-policy-insight-regulation-legislation-ai-20260610-1tf6,AI 기본법 시행령 개정,AI 정책,본문추출성공,문제,ai기본법 시행령 개정안 의견수렴 마감 임박 7월 본격 시행 앞두고 진흥 에 무게,https://www.koreabizreview.com/articles/kbr-policy-insight-regulation-legislation-ai-20260610-1tf6,"regulation-legislation AI기본법 시행령 개정안, 의견수렴 마감 임박… 7월 본격 시행 앞두고 '진흥'에 무게 AI기본법 시행령 개정안, 의견수렴 마감 임박… 7월 본격 시행 앞두고 '진흥'에 무게 공공조달·취약계층 지원 구체화하는 하위법령, 6월 19일까지 의견 접수… EU는 고위험 규제 적용 시점 대폭 연기 [KBR 정책인사이트] 인공지능(AI) 규제·진흥의 기본 틀을 담은 「인공지능 발전과 신뢰 기반 조성 등에 관한 기본법」(이하 'AI기본법')의 후속 입법 절차가 분수령을 맞고 있음."
2026-06-10,정부_국회,8,1분기 영업이익 감소 보안 상장사 15곳 어디?...적자 3배 확대한 곳도,지디넷코리아,https://zdnet.co.kr/view?no=20260609212132,government_regulatory_enforcement:1분기 영업이익 감소 보안 상장사 15곳 어디 적자 3배 확대한 곳도,government_regulatory_enforcement,본문추출성공,문제,1분기 영업이익 감소 보안 상장사 15곳 어디 적자 3배 확대한 곳도,https://zdnet.co.kr/view?no=20260609212132,영업이익이 절반 이하 수준을 기록하거나 적자 수준이 3배 이상 확대된 곳도 있음.
2026-06-10,경쟁사_해외이슈,9,"우버, 배민·카모 인수설...주병기 공정위 ""플랫폼 생태계 전반 살필 것""",v.daum.net,https://v.daum.net/v/6B8b755TNJ,플랫폼 인수합병 및 공정거래 규제,플랫폼 인수합병,본문추출실패_대체없음_제목링크만,문제,우버 배민 카모 인수설 주병기 공정위 플랫폼 생태계 전반 살필 것,https://v.daum.net/v/6B8b755TNJ,"우버, 배민·카모 인수설...주병기 공정위 ""플랫폼 생태계 전반 살필 것"" v.daum.net"
2026-06-10,경쟁사_해외이슈,10,"쿠팡 '와우회원가' 광고 제재… 공정위, 과징금 5억원 부과",v.daum.net,https://v.daum.net/v/4d5ECJJ6aj?f=p,쿠팡 와우회원가 기만 광고 공정위 제재,쿠팡_규제_제재,본문추출성공,문제,쿠팡 와우회원가 광고 제재 공정위 과징금 5억원 부과,https://v.daum.net/v/4d5ECJJ6aj?f=p,"쿠팡 '와우회원가' 광고 제재… 공정위, 과징금 5억원 부과 김찬미 2026임. 12:02 음성재생 설정 이동 통신망에서 음성 재생 시 데이터 요금이 발생할 수 있습니음."
2026-06-10,경쟁사_해외이슈,11,LG·현대차·네이버까지…AI 보안 스타트업 '에임인텔리전스'에 전략 투자,이데일리,https://www.edaily.co.kr/News/Read?newsId=03345606645480408&mediaCodeNo=257,국내 AI 보안 스타트업 동향,AI 보안 스타트업 투자,본문추출성공,문제,lg 현대차 네이버까지 ai 보안 스타트업 에임인텔리전스 에 전략 투자,https://www.edaily.co.kr/News/Read?newsId=03345606645480408&mediaCodeNo=257,"[이데일리 김세연 기자] 인공지능(AI) 보안 전문 기업 에임인텔리전스는 LG전자(066570), 현대차(005380)그룹 제로원벤처스, 네이버(NAVER(035420)) D2SF로부터 전략적 투자를 유치했다고 10일 밝혔다.이번 투자는 에임인텔리전스가 삼성벤처투자 주도의 시리즈 A 라운드를 마친지 한 달 만에 이뤄졌음."
2026-06-10,경쟁사_해외이슈,12,[슈퍼 IPO] 앤스로픽 대해부 ⑦매출·수익성 모두 오픈AI 앞질렀다,네이버 프리미엄콘텐츠,https://contents.premium.naver.com/gam/money/contents/260609160727490bi,AI 기업 경쟁 동향,AI 기업 실적,본문추출성공,문제,슈퍼 ipo 앤스로픽 대해부 매출 수익성 모두 오픈ai 앞질렀다,https://contents.premium.naver.com/gam/money/contents/260609160727490bi,"상장 문 먼저 두드린 이유, 기준 선점 다섯 달 만에 오픈AI 연환산 매출 역전 기업 겨냥 전략 결과, 코딩 상당 기여 오픈AI와 매출 인식 기준 차이는 존재 2분기 영업손익 흑자 예상, 오픈AI 대조 [서울=뉴스핌] 이홍규 기자 = 앤스로픽이 경쟁사 오픈AI보음. 1년 전만 해도 매출액이 오픈AI의 절반에 못 미쳤던 회사가 이제는 매출액뿐 아니라 수익성, 밸류에이션까지 모두 앞지른 직후의 행보음."
2026-06-10,산업동향,13,"[주간스타트업동향] 업스테이지, AI 에이전트 플랫폼 ‘타임리’ 인수 外",동아일보,https://www.donga.com/news/amp/all/20260609/134079750/1,AI 에이전트 시장 동향,AI 에이전트,본문추출성공,문제,주간스타트업동향 업스테이지 ai 에이전트 플랫폼 타임리 인수,https://www.donga.com/news/amp/all/20260609/134079750/1,"업스테이지, AI 에이전트 플랫폼 ‘타임리’ 인수…솔라 기반 에이전트 사업 본격화 AI 기업 업스테이지(대표 김성훈)가 생성형 AI 멀티 플랫폼 기업 타임리(대표 김대환)를 인수했다고 6월 9일 밝힘."
