issue_id,issue_group,issue_family,internal_category,primary_category,self_tier,gov_tier,competitor_tier,competitor_scope,issue_score,max_ceo_priority,max_pa_priority,max_relevance,article_count,top_article_id,candidate_article_ids,titles,sources,company_impact,label_reasons,is_pr,exclude,v26_max_todayness,v26_article_forms,v26_event_key,v26_2_roundup,v26_2_gov_ok,v26_2_gov_reason,v26_2_market_stock,v26_2_industry_structural,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score
I039,global_incident:mna_capital:naver:dunamu_upbit_capital,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,OFF_TOPIC,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,551.0,4,5,5,14,1675,"1675,2215,2182,2206,2169,2174,2165,1680,2164,972","[2026 국감] 네이버·두나무 결합, 지주사 전환 시 지분규제 상충 여지 | 네이버·두나무 결합, 지주사 전환 땐 지분규제 상충 가능성 | 네이버·두나무 결합, 지주사 전환 땐 지분규제 상충 가능성 | 네이버-두나무 결합 '지분규제' 변수…지주사 전환시 상충 가능성 | 입법조사처 ""네이버·두나무 결합, 지주사 전환시 지분규제 상충될 수도""",신아일보 | 파이낸셜뉴스 | 매일경제 마켓 | 마켓인 | 파이낸셜포스트,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈 / 카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈 / 카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경 / 정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,14.0,"analysis_with_direct_risk,direct_risk,official_action",global_incident:mna_capital:naver:dunamu_upbit_capital,False,True,public_actor_official_action,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I040,comp_domestic_strategy:강제성 없으니 10만원 배상 거부한 쿠팡 피해보상 위해선 집단소송법이 답,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_STRATEGY,domestic,549.5,4,4,5,1,2454,2454,"강제성 없으니 '10만원 배상' 거부한 쿠팡…""피해보상 위해선 집단소송법이 답""",프레시안,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I041,comp_domestic_strategy:10만원도 못 주겠다는 쿠팡 소비자단체들 집단소송법 즉각 제정하라,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_STRATEGY,domestic,549.5,4,4,5,1,2470,2470,“10만원도 못 주겠다”는 쿠팡…소비자단체들 “집단소송법 즉각 제정하라”,한국NGO신문,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,direct_risk,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I042,competitor_general_low_relevance:하이브 걸그룹 튜이드 데뷔 3주 만에 kt 아이폰 광고 캠페인 모델 발탁,competitor_general_low_relevance,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_GENERAL_LOW_RELEVANCE,mixed,549.5,4,2,2,1,3350,3350,"'하이브 걸그룹' 튜이드, 데뷔 3주 만에 KT 아이폰 광고 캠페인 모델 발탁 - 조선비즈",Chosunbiz,카카오 대외협력 관점 간접 참고,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I043,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_DIRECT_RISK,domestic,543.0,4,4,5,2,2568,"2568,2500","쿠팡, ‘정보보호 자문위원회’ 출범…개인정보 유출 후속조치 | '개인정보 유출' 홍역 치른 쿠팡, 정보보호자문위 출범",서울경제 | 한국일보,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,direct_risk,privacy_security:coupang:data_leak,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I044,comp_domestic_strategy:왼쪽부터 이성진 쿠팡 전무 안정호 법무법인 세종 변호사 양제열 경희대 교수 강유민 김 장 법률사무소 고문 브,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_STRATEGY,domestic,513.5,4,4,5,1,2587,2587,"왼쪽부터 이성진 쿠팡 전무, 안정호 법무법인 세종 변호사, 양제열 경희대 교수, 강유민 김·장 법률사무소 고문, 브렛 매티스 쿠팡 정보보호 최고책임자, 장항배 중앙대 교수, 박민하 쿠팡 전무, 김현경 서울과학기술대 교수",전자신문,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨,False,False,24.0,general,,False,False,no_public_actor_action_domain,False,False,,False,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2
I045,global_incident:mna_capital:kakao:mna_capital,self_governance_mna,SELF_DIRECT_RISK,자사_및_계열사_이슈,DIRECT_RISK,,COMP_GENERAL_LOW_RELEVANCE,other,509.8,5,5,5,102,131,"131,294,313,288,328,318,31,153,365,61","카카오게임즈, 글로벌 캐주얼 게임 기업 미투온 인수(종합) | 카카오게임즈 ""미투온 주식 980억원어치 취득…지분율 39.6%"" | 카카오게임즈, 미투온 980억원에 인수... 글로벌 캐주얼 게임 확대 | 카카오게임즈, 980억원에 캐주얼 게임사 ‘미투온’ 인수 | 카카오게임즈, 미투온 980억에 인수…글로벌영토 넓힌다",연합뉴스 | 연합뉴스 | 전자신문 | 조선일보 | 서울경제,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,False,False,24.0,direct_risk,global_incident:mna_capital:kakao:mna_capital,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I046,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_AI_PLATFORM,domestic,498.0,4,4,5,8,2125,"2125,2056,2140,2075,2171,2076,2087,995","네이버, 'AI 안전성 체계' 적용 사례 공개 | 네이버, ‘AI 안전성 체계’ 적용 사례 공개... ‘AI Safety Progress Report’ 첫 발간 | 네이버, AI 위험 110개로 세분화…안전성 적용사례 첫 공개 | 네이버, AI 위험 110개 항목으로 분류… 서비스 안전성 적용 사례 공개 | 네이버파이낸셜·두나무 결합, 지주사 전환 때 법률 위반 소지 : 입법조사처 ""공정거래법과 가상자산입법 지분 규정 충돌할 수도""",파이낸셜뉴스 | NAVERCorp. | 디지털투데이 | IT조선 | 허프포스트코리아,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈 / 정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,"business_change,general,official_action",global_incident:platform_regulation:naver:platform_operator_obligation,False,True,public_actor_official_action,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I047,global_incident:platform_enforcement:coupang:self_preferencing_algorithm,platform_obligation,SELF_INCLUDED_REGULATION,경쟁사_해외이슈,OFF_TOPIC,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,492.0,4,5,5,2,897,"897,2481",쿠팡 PB의 변신… '자사우대' 제재 딛고 독립 브랜드 시험 | 쿠팡 PB의 변신… '자사우대' 제재 딛고 독립 브랜드 시험,v.daum.net | 블로터,카카오 포함 플랫폼 사업자의 준수 의무·정책 대응 이슈 / 카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,24.0,official_action,v27:platform_enforcement:coupang:self_preferencing_algorithm,False,True,platform_obligation,False,True,platform_enforcement:coupang:self_preferencing_algorithm,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I048,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,OFF_TOPIC,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,481.0,4,4,5,22,1142,"1142,2923,2780,3031,2924,2789,2937,2930,2807,2820","오픈AI ""앤트로픽·구글과 AI안전 협력중…반독점 면제 불필요"" | 오픈AI ""앤트로픽·구글과 AI안전 협력중…반독점 면제 불필요"" | 오픈AI “앤트로픽·구글과 AI 안전 협력 중” | 오픈AI ＂앤트로픽·구글과 AI안전 협력중…반독점 면제 불필요＂ | 오픈AI·앤트로픽·구글, AI 자율규제기구 추진…""출시전 심사""",조세금융신문 | 연합뉴스 | 전자신문 | 한국경제TV | 뉴스1,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경 / 카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,24.0,"analysis_feature,business_change,direct_risk",global_incident:ai_security_policy:google:anthropic_glasswing_security,False,True,public_actor_official_action,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I049,government_ai_core_policy:엑스페릭스 퓨리오사ai npu 기반 공공 ax 사업 풀스택 구축,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,경쟁사_해외이슈,,GOV_AI_CORE_POLICY,,other,478.5,5,4,5,1,637,637,"엑스페릭스, 퓨리오사AI NPU 기반 공공 AX 사업 풀스택 구축 - 머니투데이",머니투데이,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,로컬 보조 라벨,False,False,14.0,business_change,,False,True,public_private_project,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I050,comp_domestic_strategy:lg유플러스 선호번호 1만개 공개 추첨,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,477.0,4,2,1,1,699,699,"LG유플러스, 선호번호 1만개 공개 추첨",뉴스핌,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,14.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=False",2
I051,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,475.5,4,4,5,3,2927,"2927,1154,2960","오픈AI·앤트로픽·제미나이, 잇단 장애에도 보상 전무…이용약관에도 없다 | 앤트로픽·오픈AI “AI 속도 조절”…돈·안전 충돌에 업계 ‘위기’ | ‘AI 안전’이 규제벽 되나…FTC, 앤트로픽·오픈AI 공조에 경고｜Global Money Club",전자신문 | 서울경제 | 중앙일보,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈 / 카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,24.0,"business_change,direct_risk",global_incident:ai_security_policy:openai:anthropic_glasswing_security,False,False,foreign_public_policy,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I052,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,474.0,4,4,5,2,3514,"3514,2012","[AI는 지금] 中 딥시크 개발자 ""앤트로픽 AI 독점, 나치 핵무기 선점과 같아"" | 정부, 국회 뚫어라…앤트로픽, 한국 첫 대관 뽑는다",zdnet.co.kr | supple.kr,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈 / 카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,24.0,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,False,True,public_actor_official_action,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I053,comp_domestic_ai_platform:쿠팡 정보보호 자문위 글로벌 스탠다드보다 더 보안 강화,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,470.5,4,4,5,1,2573,2573,"쿠팡 '정보보호 자문위'…""글로벌 스탠다드보다 더 보안 강화""",edaily.co.kr,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,direct_risk,event:쿠팡:ai_infrastructure_security+phishing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I054,competitor_general_low_relevance:쿠팡은 피해보상 거부하고 꼼수 쿠폰으로 책임 회피하지 말라,competitor_general_low_relevance,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_GENERAL_LOW_RELEVANCE,domestic,462.25,4,2,2,1,2483,2483,"""쿠팡은 피해보상 거부하고 ‘꼼수 쿠폰’으로 책임 회피하지 말라""",연합매일신문,카카오 대외협력 관점 간접 참고,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I055,government_ai_core_policy:리벨리온 일본 데이터센터에 서버랙 100대 이상 공급한다,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,경쟁사_해외이슈,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,453.5,4,4,5,1,3610,3610,"리벨리온, 일본 데이터센터에 서버랙 100대 이상 공급한다",유니콘팩토리,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,24.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I056,global_incident:platform_regulation:toss:platform_algorithm_ad_obligation,competitor_general_low_relevance,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,OFF_TOPIC,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,domestic,447.0,4,5,4,4,2616,"2616,2671,2622,2631","토스애즈, 공익광고 인식 조사 첫 적용… 금연 캠페인 효과 분석 | [테크스냅] 토스애즈, 공익광고 인식변화 측정…금연 캠페인 적용 | [테크스냅] 토스애즈, 공익광고 인식변화 측정…금연 캠페인 적용 | 토스애즈, 공익광고 인식효과 측정…금연 캠페인에 첫 적용",digitalchosun.dizzo.com | 연합뉴스 | v.daum.net | 디지털투데이,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈 / 카카오 대외협력 관점 간접 참고,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,24.0,"analysis_with_direct_risk,general",global_incident:platform_regulation:toss:platform_algorithm_ad_obligation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I057,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,438.0,4,3,4,2,2949,"2949,2967","올트먼 “허깅페이스 해킹, 오픈AI 최악의 사고… AI 업계 안전 경각심 높아져"" - 조선비즈 | 오픈AI, 캐나다 데이터센터 투자 검토…“에너지·토지 잠재력 크다”｜Global Money Club",Chosunbiz | 중앙일보,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,"business_change,direct_risk",privacy_security:openai:data_leak,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I058,comp_overseas_platform_ai:애플 aapl ai 투자 덜 하고 45 질주 엔비디아 nvda 만 볼 때 아니다,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,436.5,4,3,4,1,3275,3275,"애플(AAPL), AI 투자 덜 하고 45% '질주'...""엔비디아(NVDA)만 볼 때 아니다""",코인리더스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,business_change,event:애플:ai_infrastructure_security+digital_asset_stablecoin,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I059,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,433.75,4,4,5,5,2692,"2692,2673,2754,2688,2716","배달의민족, 추석 전 정산대금 367억 규모 조기지급 | 배달의민족, 추석 전 367억원 조기 정산 | [AI서머리] 에어빌리티, R&D·생산 통합 '기흥 캠퍼스' 출범‧배민, 추석 앞두고 정산대금 조기 지급 | 배달의민족, 추석 앞두고 협력사 367억원 조기 지급 | “367억원, 추석 전에 푼다”···배민, 입점사 정산 최대 5일 앞당겨",파이낸셜리뷰 | 뉴스핌 | 스타트업레시피 | 인더뉴스 | smartbizn.com,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨,False,False,14.0,"business_change,general",global_incident:platform_regulation:baemin:delivery_app_fee_policy,False,False,no_public_actor_action_domain,False,False,,False,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2
I060,self_strategic_reference:카카오가 지난해 5월 출시한 카나나 애플리케이션 앱 자료 카카오,self_strategic_reference,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,COMP_OVERSEAS_PLATFORM_AI,overseas,432.3,4,3,4,1,191,191,카카오가 지난해 5월 출시한 '카나나' 애플리케이션(앱) 〈자료 카카오〉,전자신문,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,False,False,24.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I061,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_STRATEGY,domestic,432.0,4,4,5,2,2559,"2559,2527","쿠팡, 외부 전문가 참여 '정보보호 자문위' 출범…보안 정책 강화 | 쿠팡, 외부 전문가에 보안 정책 검증 맡긴다···자문위 출범",뉴시스 | 현대경제신문,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I062,comp_domestic_direct_risk:마켓 hot 뉴스 쿠팡 cplb 첫 오프라인 pb상품 축제 마련 인기상품 만든 중소 제조사와 소비자 만남,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_DIRECT_RISK,domestic,426.5,4,4,5,1,2475,2475,"[마켓 HOT 뉴스] 쿠팡 CPLB, 첫 오프라인 PB상품 축제 마련…인기상품 만든 중소 제조사와 소비자 만남",비즈월드,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,official_action,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I063,global_incident:platform_regulation:platform_sector:platform_operator_obligation,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,OFF_TOPIC,GOV_AI_CORE_POLICY,COMP_OVERSEAS_PLATFORM_AI,other,415.0,5,4,5,6,3374,"3374,3047,3118,486,3717,3708","EU, 15세 미만 ‘SNS·온라인 게임·AI 챗봇’ 이용제한 법안 추진 | 블루포인트, 투자 전 과정에 AI 적용…플랫폼 ‘래티스’ 고도화 | EU, 15 미만 SNS·온라인게임·AI 챗봇 이용제한 법안 공개 | ""EU, 15세 미만 SNS·온라인게임·AI 챗봇 이용제한 법안 공개"" | 폴리머 코팅 요소 시장 2035년 전망: 규제 강화와 다년생 작물 수요가 성장 견인 - 뉴스 및 통계",직썰 | 서울경제 | biz.sbs.co.kr | 연합뉴스 | IndexBox,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경 / 카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈 / 카카오 대외협력 관점 간접 참고 / 카카오 사업환경 이해에 필요한 산업 구조 변화,v26: 해외 정부·규제기관 이슈는 경쟁사/해외로 분류 / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / 로컬 보조 라벨,False,False,24.0,"analysis_feature,business_change,official_action",global_incident:platform_regulation:platform_sector:platform_operator_obligation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I064,comp_overseas_platform_ai:ai 속도 조절론 엔비디아 nvda 에는 악재 ms 메타에는 대역전 기회,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,412.5,4,3,4,1,3064,3064,"AI 속도 조절론, 엔비디아(NVDA)에는 악재...MS·메타에는 '대역전' 기회",코인리더스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,event:메타:ai_infrastructure_security+digital_asset_stablecoin,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I065,comp_domestic_strategy:lg u+ ibc2026 참여해 초소형 iptv 이동형모니터 공개,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_STRATEGY,domestic,410.5,4,4,5,1,3680,3680,"LG U+, IBC2026 참여해 초소형 IPTV·이동형모니터 공개",supple.kr,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,general,,False,False,no_public_actor_action_domain,False,False,,False,"generic_platform_without_digital_business_context:actor=False,change=True,bridge=False",1
I066,카카오게임즈 최대주주 변경 및 공동대표 체제,self_governance_mna,SELF_DIRECT_RISK,자사_및_계열사_이슈,DIRECT_RISK,,COMP_DOMESTIC_STRATEGY,other,408.3,5,5,5,9,485,"485,317,146,118,135,122,155,159,127","카카오게임즈, 미투온 980억원에 인수…라인야후 체제 첫 MA | 카카오게임즈, 미투온 980억원에 인수…라인야후 체제 첫 MA | 카카오게임즈, 미투온 980억원에 인수…공동대표 체제 첫 MA | 카카오게임즈, 미투온 지분 39.56% 인수한 최대주주 등극 | 카카오게임즈, 미투온 지분 39.56% 인수…최대주주 등극",v.daum.net | 국민일보 | 뉴시스 | 데이터투자 | 스페셜타임스,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,False,False,14.0,direct_risk,global_incident:leadership_service:kakao:leadership_service,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I067,global_incident:platform_enforcement:baemin:delivery_platform_fee_mfn,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_DIRECT_RISK,domestic,398.0,4,4,5,1,2699,2699,"배민 품은 우버, 공정위 심사에 국부유출 프레임까지 ‘첩첩산중’",인사이트코리아,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,direct_risk,v27:platform_enforcement:baemin:delivery_platform_fee_mfn,False,False,no_public_actor_action_domain,False,True,platform_enforcement:baemin:delivery_platform_fee_mfn,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I068,government_ai_core_policy:중국 빅테크 직원 ai 토큰 한도 도입 비용 통제 본격화,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,경쟁사_해외이슈,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,396.25,4,4,5,1,3571,3571,"중국 빅테크, 직원 AI 토큰 한도 도입…비용 통제 본격화",디지털투데이,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,14.0,business_change,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=False",2
I069,global_incident:platform_enforcement:coupang:delivery_platform_fee_mfn,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,391.3,4,5,4,1,789,789,"주병기 위원장, 미국 FTC 수장과 양자협의…쿠팡 조사 논란에 우버·배민까지 통상 변수 부상",서울뉴스통신,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,24.0,official_action,v27:platform_enforcement:coupang:delivery_platform_fee_mfn,False,True,public_actor_official_action,False,True,platform_enforcement:coupang:delivery_platform_fee_mfn,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
